date,David Bellemere,Greg Kadel,Karl Templer,Patrick Demarchelier,Seth Sabal,Nicholas Kettle,Paul Haggis,Terdema Ussery,T.J. Miller,Eric Weinberger,Michael Feinberg,Philip Berk,David Sawyer,John Moore,Jorge Domínguez,Jorge I. Domínguez,Blake Farenthold,Duane Hall,Johnny Iuzzini,Tony Tooke,Sherman Alexie,Angel Arce,Richard Meier,Michael Ferro,Mike Isabella,Robert Reece,Bill Hybels,Nicholas Nixon,William D. Strampel,Keith Raniere,John Kricfalusi,Benjamin Sparks,Benton Strong,Glenn Thrush,Justin Parish,Charlie Rose,Al Franken,Clay Johnson,Junot Díaz,Nick Miccarelli,Eric Schneiderman,Roy Frumkes,Ameer Vann,Howard Kwait,George Tyndall,Paul Rosenthal,Steve Lebsock,Mohamed Muqtar,Robert Haufrecht,Brian Linder,"Roland G. Fryer, Jr.",Nate Boulton,Andrew Kreisberg,Lou Lang,Ed Westwick,Curt Anderson,Mark Mellor,Francisco J. Ayala,Curtis Hill,Demos Parneros,Antonin Kratochvil,Sam Adams,Rick Day,Bernard Uzan,William Preucil,Michael Oreskes,Mel Watt,Andy Dick,Nick Sauer,Kevin Spacey,Les Moonves,Avital Ronell,Asia Argento,Mark Halperin,Ron Carlson,Gerard Depardieu,Chase Finlay,Steven Wilder Striegel,Leslie Moonves,John Besh,Brett Kavanaugh,Amar Ramasar,Zachary Catazaro,Cody Wilson,Adam Berkowitz,Charles Schwertner,Albert J. Alvarez,Amit Singhal,Robert Scoble,Richard DeVaul,Roy Price,Lockhart Steele,Harvey Weinstein
2018-03-11,0.02,0.0,0.0011200000000000001,0.02,0.0,0.0,0.04285714285714286,0.0,0.03,0.0,0.00336,0.030303030303030304,0.02016,0.3673469387755102,0.01008,0.0,0.01,0.01008,0.0,0.008960000000000001,0.25,0.02,0.71,0.01,0.03,0.005600000000000001,0.05128205128205128,0.02576,0.0,0.0,0.02,0.0,0.0,0.017857142857142856,0.0044800000000000005,0.0,0.0,0.03,0.0,0.03808,0.0,0.0,0.03333333333333333,0.0,0.0,0.005600000000000001,0.0,0.0,0.0,0.0044800000000000005,0.0,0.01,0.02127659574468085,0.008960000000000001,0.946969696969697,0.00336,0.0058016000000000005,0.0,0.03,0.0,0.0,0.640625,0.18,0.0,0.00336,0.0,0.0011200000000000001,0.24074074074074073,0.0,1.8267162364384584,0.0,0.0,0.0,0.058823529411764705,0.00336,0.5106382978723404,0.0,0.0,0.027777777777777776,0.018518518518518517,0.0,0.0,0.00336,0.021505376344086023,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.0,1.8267162364384584
2018-03-18,0.01,0.0044800000000000005,0.005600000000000001,0.03,0.0012431999999999999,0.01,0.02857142857142857,0.024390243902439025,0.05,0.02,0.005600000000000001,0.045454545454545456,0.017920000000000002,0.32653061224489793,0.008960000000000001,0.0,0.02,0.01344,0.01,0.0044800000000000005,0.28,0.02,0.15,0.11,0.31,0.01344,0.6923076923076923,0.02352,0.0,0.0,0.01,0.01,0.00336,0.017857142857142856,0.008960000000000001,0.0,0.0,0.03,0.01,0.028,0.0,0.0012431999999999999,0.03333333333333333,0.0,0.0,0.00336,0.0,0.0011200000000000001,0.0,0.0,0.0,0.01,0.010638297872340425,0.0044800000000000005,0.7102272727272727,0.0,0.0,0.0,0.03,0.0,0.0011200000000000001,0.515625,0.17,0.0044800000000000005,0.0,0.0,0.0011200000000000001,0.35185185185185186,0.0,1.8267162364384584,0.0,0.0,0.0,0.058823529411764705,0.0011200000000000001,0.6170212765957447,0.0,0.0,0.013888888888888888,0.018518518518518517,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.01,0.0,0.0,0.08,0.0,1.8267162364384584
2018-03-25,0.01,0.0011200000000000001,0.00336,0.02,0.0016576,0.0,0.02857142857142857,0.012195121951219513,0.06,0.0,0.00336,0.045454545454545456,0.02352,0.3877551020408163,0.007840000000000001,0.0,0.01,0.008960000000000001,0.01,0.0,0.14,0.01,0.08,0.01,0.1,0.02688,0.9487179487179487,0.030240000000000003,0.007459199999999999,1.68,0.5,0.0,0.0011200000000000001,0.017857142857142856,0.012320000000000001,0.0,0.0,0.03,0.0,0.011200000000000002,0.0,0.0,0.03333333333333333,0.0,0.0,0.007840000000000001,0.0,0.0,0.0,0.0,0.0,0.01,0.010638297872340425,0.0,0.946969696969697,0.00672,0.0016576,0.0,0.03,0.0,0.00336,0.53125,0.14,0.005600000000000001,0.0011200000000000001,0.0,0.0011200000000000001,0.24074074074074073,0.0,1.8267162364384584,0.0,0.0,0.0,0.11764705882352941,0.0044800000000000005,0.5106382978723404,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.021505376344086023,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,1.8267162364384584
2018-04-01,0.01,0.00336,0.0011200000000000001,0.02,0.0,0.0,0.05714285714285714,0.0,0.1,0.0,0.0011200000000000001,0.030303030303030304,0.02576,0.3469387755102041,0.00336,0.0,0.46,0.0044800000000000005,0.01,0.0,0.17,0.03,0.13,0.02,0.11,0.03472,0.3333333333333333,0.05824,0.0,0.52,0.17,0.14,0.0011200000000000001,0.017857142857142856,0.008960000000000001,0.0,0.0,0.03,0.0,0.0044800000000000005,0.0,0.0,0.03333333333333333,0.0016576,0.0,0.008960000000000001,0.0,0.0,0.0,0.00336,0.0,0.0,0.010638297872340425,0.00336,1.1837121212121213,0.01344,0.0029008000000000003,0.0,0.03,0.0,0.0011200000000000001,0.578125,0.18,0.0,0.0011200000000000001,0.0,0.00336,0.2037037037037037,0.0,1.8267162364384584,0.0,0.0,0.0,0.058823529411764705,0.0168,0.3829787234042553,0.0,0.0,0.013888888888888888,0.037037037037037035,0.0,0.0,0.0011200000000000001,0.021505376344086023,0.0,0.0,0.0,0.01,0.0,0.0,0.11,0.0,1.8267162364384584
2018-04-08,0.02,0.00336,0.02688,0.02,0.0,0.0,0.02857142857142857,0.0,0.42,0.0,0.0044800000000000005,0.015151515151515152,0.01904,0.3673469387755102,0.005600000000000001,0.0,0.05,0.01344,0.01,0.0,0.17,0.01,0.12,0.01,0.04,0.01008,1.8974358974358974,0.0392,0.0,0.28,0.07,0.02,0.0011200000000000001,0.0,0.005600000000000001,0.0,0.0,0.05,0.12,0.0044800000000000005,0.05263157894736842,0.0,0.016666666666666666,0.0,0.0,0.008960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00336,0.7102272727272727,0.0011200000000000001,0.0012431999999999999,0.0,0.02,0.0,0.0044800000000000005,0.5625,0.14,0.0011200000000000001,0.0,0.0,0.0044800000000000005,0.2777777777777778,0.0,3.6534324728769167,0.0,0.0,0.0,0.058823529411764705,0.01344,0.3404255319148936,0.0,0.0,0.013888888888888888,0.037037037037037035,0.0,0.01,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1.8267162364384584
2018-04-15,0.01,0.00336,0.02352,0.02,0.0,0.0,0.02857142857142857,0.0,0.09,0.0,0.0044800000000000005,0.015151515151515152,0.02352,0.3673469387755102,0.00336,0.0,0.03,0.007840000000000001,0.01,0.0011200000000000001,0.16,0.01,0.07,0.01,0.02,0.024640000000000002,0.6923076923076923,0.02016,0.0,3.16,0.04,0.01,0.0044800000000000005,0.0,0.007840000000000001,0.0,0.0,0.04,0.03,0.005600000000000001,0.05263157894736842,0.0012431999999999999,0.03333333333333333,0.0,0.0,0.00336,0.0,0.0011200000000000001,0.0,0.0044800000000000005,0.0,0.0,0.010638297872340425,0.007840000000000001,0.7102272727272727,0.005600000000000001,0.0,0.0,0.03,0.0,0.0011200000000000001,0.515625,0.16,0.0,0.00336,0.0,0.0011200000000000001,0.2222222222222222,0.0,1.8267162364384584,0.0,0.0,0.0,0.058823529411764705,0.01008,0.3829787234042553,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0011200000000000001,0.021505376344086023,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.0,0.0
2018-04-22,0.01,0.00336,0.005600000000000001,0.02,0.0,0.0,0.02857142857142857,0.0,0.06,0.0,0.0,0.015151515151515152,0.022400000000000003,0.40816326530612246,0.00336,0.0,0.04,0.017920000000000002,0.0,0.0,0.13,0.03,0.09,0.01,0.04,0.008960000000000001,0.6923076923076923,0.008960000000000001,0.0,4.0,0.04,0.01,0.03808,0.017857142857142856,0.008960000000000001,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.008960000000000001,0.0,0.0011200000000000001,0.0016576,0.0,0.0,0.01,0.010638297872340425,0.005600000000000001,0.4734848484848485,0.007840000000000001,0.0029008000000000003,0.0,0.02,0.0,0.0,0.484375,0.13,0.0011200000000000001,0.0,0.0,0.0011200000000000001,0.42592592592592593,0.0,1.8267162364384584,0.0,0.010869565217391304,0.0,0.058823529411764705,0.008960000000000001,0.3617021276595745,0.01,0.0,0.013888888888888888,0.018518518518518517,0.0,0.0,0.00336,0.021505376344086023,0.0,0.0,0.0,0.02,0.0,0.0,0.09,0.0,1.8267162364384584
2018-04-29,0.01,0.0011200000000000001,0.0044800000000000005,0.03,0.0,0.0,0.02857142857142857,0.0,0.08,0.01,0.0011200000000000001,0.015151515151515152,0.02016,0.46938775510204084,0.007840000000000001,0.0,0.01,0.007840000000000001,0.0,0.0,0.17,0.02,0.08,0.01,0.02,0.01008,0.3333333333333333,0.01008,0.0,0.72,0.01,0.0,0.00336,0.017857142857142856,0.012320000000000001,1.8267162364384584,0.0,0.1,0.04,0.0011200000000000001,0.0,0.0012431999999999999,0.03333333333333333,0.0,0.0,0.007840000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.0011200000000000001,0.4734848484848485,0.005600000000000001,0.0012431999999999999,0.0,0.02,0.0,0.0044800000000000005,0.453125,0.15,0.0,0.0,0.0,0.00336,0.24074074074074073,0.0,1.8267162364384584,0.0,0.0,0.0,0.058823529411764705,0.0011200000000000001,0.3829787234042553,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.01,0.0,0.0,0.08,0.0,1.8267162364384584
2018-05-06,0.0,0.0011200000000000001,0.0011200000000000001,0.02,0.0012431999999999999,0.0,0.04285714285714286,0.0,0.07,0.0,0.00336,0.030303030303030304,0.017920000000000002,0.32653061224489793,0.0044800000000000005,0.0,0.01,0.02688,0.0,0.0,0.16,0.01,0.07,0.02,0.06,0.00336,0.3333333333333333,0.01008,0.0,0.24,0.03,0.01,0.0,0.017857142857142856,0.00336,0.0,0.0,0.06,0.04,0.02128,5.2631578947368425,0.009945599999999999,0.25,0.0058016000000000005,0.0,0.00336,0.0,0.0011200000000000001,0.0058016000000000005,0.0,0.0,0.01,0.0,0.0011200000000000001,0.4734848484848485,0.005600000000000001,0.0,0.0,0.03,0.0,0.0,0.453125,0.19,0.0,0.0,0.0,0.00336,0.14814814814814814,0.0,1.8267162364384584,0.0,0.0,0.0,0.058823529411764705,0.01008,0.40425531914893614,0.0,0.0,0.013888888888888888,0.018518518518518517,0.0,0.0,0.00336,0.021505376344086023,0.0,0.0,0.0,0.01,0.0,0.0,0.12,0.0,1.8267162364384584
2018-05-13,0.01,0.0,0.00336,0.02,0.0,0.0,0.04285714285714286,0.0,0.12,0.0,0.00336,0.015151515151515152,0.02128,0.32653061224489793,0.007840000000000001,0.0,0.05,0.0044800000000000005,0.0,0.0,0.11,0.01,0.07,0.02,0.02,0.00336,0.28205128205128205,0.01008,0.0016576,0.4,0.03,0.0,0.0,0.017857142857142856,0.0044800000000000005,0.0,0.0,0.04,0.02,0.007840000000000001,0.3157894736842105,0.0,0.31666666666666665,0.008702399999999999,0.19,0.008960000000000001,0.0,0.017920000000000002,0.0,0.0011200000000000001,0.0,0.02,0.010638297872340425,0.0011200000000000001,0.4734848484848485,0.0044800000000000005,0.0016576,0.0011200000000000001,0.03,0.0,0.0,0.40625,0.13,0.0,0.0011200000000000001,0.0,0.0,0.24074074074074073,0.0,1.8267162364384584,0.0,0.010869565217391304,0.0,0.0,0.01456,0.40425531914893614,0.01,0.0,0.027777777777777776,0.018518518518518517,0.0,0.0,0.0011200000000000001,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1.8267162364384584
2018-05-20,0.01,0.00336,0.01904,0.02,0.0,0.0,0.04285714285714286,0.0,0.09,0.0,0.0044800000000000005,0.015151515151515152,0.0168,0.32653061224489793,0.008960000000000001,0.0,0.02,0.005600000000000001,0.0,0.0,0.13,0.0,0.07,0.0,0.03,0.005600000000000001,0.23076923076923078,0.0044800000000000005,0.0,0.28,0.03,0.01,0.0011200000000000001,0.017857142857142856,0.005600000000000001,0.0,0.0,0.03,0.01,0.0,0.10526315789473684,0.0016576,0.16666666666666666,0.0016576,0.27,0.011200000000000002,0.0,0.01008,0.0,0.0011200000000000001,0.001504272,0.23,0.010638297872340425,0.012320000000000001,0.4734848484848485,0.005600000000000001,0.0016576,0.0011200000000000001,0.03,0.0,0.0,0.453125,0.13,0.0,0.0,0.0,0.0044800000000000005,0.14814814814814814,0.0,1.8267162364384584,0.0,0.010869565217391304,5.480148709315375,0.058823529411764705,0.007840000000000001,0.3617021276595745,0.0,0.0,0.013888888888888888,0.037037037037037035,0.0,0.0,0.0011200000000000001,0.021505376344086023,0.0,0.0,0.0,0.01,0.01,0.0,0.14,0.0,18.267162364384586
2018-05-27,0.05,0.0,0.005600000000000001,0.01,0.0,0.0,0.04285714285714286,0.0,0.07,0.0,0.0044800000000000005,0.0,0.02576,0.30612244897959184,0.008960000000000001,0.0,0.01,0.005600000000000001,0.01,0.0,0.1,0.01,0.05,0.02,0.03,0.007840000000000001,0.1794871794871795,0.0044800000000000005,0.0,0.64,0.03,0.0,0.0,0.07142857142857142,0.0044800000000000005,0.0,0.0,0.05,0.0,0.00336,0.10526315789473684,0.0,1.6666666666666667,0.0016576,0.08,0.008960000000000001,0.0,0.0,0.0,0.0,0.0,0.04,0.010638297872340425,0.05264,0.4734848484848485,0.00336,0.0029008000000000003,0.005600000000000001,0.04,0.0,0.0,0.53125,0.14,0.00336,0.00336,0.0,0.0011200000000000001,0.25925925925925924,0.01,1.8267162364384584,0.0,0.0,0.0,0.058823529411764705,0.005600000000000001,0.44680851063829785,0.0,0.0,0.013888888888888888,0.037037037037037035,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.01,0.0,0.0,0.1,0.0,3.6534324728769167
2018-06-03,0.01,0.0011200000000000001,0.005600000000000001,0.03,0.0,0.0,0.04285714285714286,0.0,0.06,0.0,0.022400000000000003,0.09090909090909091,0.017920000000000002,0.3673469387755102,0.008960000000000001,0.0,0.01,0.01008,0.01,0.0,0.09,0.01,0.06,0.01,0.02,0.00336,0.1794871794871795,0.007840000000000001,0.0,0.28,0.02,0.0,0.0011200000000000001,0.05357142857142857,0.0044800000000000005,0.0,0.0,0.04,0.01,0.0011200000000000001,0.05263157894736842,0.0,0.26666666666666666,0.0012431999999999999,0.04,0.005600000000000001,0.0,0.0,0.0,0.0011200000000000001,0.0,0.03,0.0,0.011200000000000002,0.4734848484848485,0.005600000000000001,0.0029008000000000003,0.0011200000000000001,0.03,0.0,0.0011200000000000001,0.5,0.14,0.0011200000000000001,0.0,0.0,0.0044800000000000005,0.2222222222222222,0.0,1.8267162364384584,0.0,0.0,25.57402731013842,0.0,0.01008,0.2978723404255319,0.01,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.043010752688172046,0.0,0.0,0.0,0.01,0.0,0.0,0.1,0.0,1.8267162364384584
2018-06-10,0.01,0.0011200000000000001,0.005600000000000001,0.02,0.0012431999999999999,0.0,0.04285714285714286,0.0,0.04,0.0,0.00672,0.030303030303030304,0.017920000000000002,0.3469387755102041,0.00672,0.0,0.01,0.01008,0.0,0.0011200000000000001,0.08,0.01,0.05,0.01,0.02,0.00336,0.15384615384615385,0.00336,0.0,0.16,0.02,0.0,0.0,0.08928571428571429,0.00672,0.0,0.0,0.05,0.0,0.00336,0.10526315789473684,0.0,0.1,0.0,0.06,0.01008,0.0,0.0011200000000000001,0.0,0.0,0.0,0.0,0.0,0.0044800000000000005,0.4734848484848485,0.024640000000000002,0.0029008000000000003,0.0,0.03,0.0,0.0,0.40625,0.16,0.0011200000000000001,0.00336,0.0,0.0,0.16666666666666666,0.0,1.8267162364384584,0.0,0.14130434782608695,14.613729891507667,0.058823529411764705,0.00672,0.3829787234042553,0.0,0.0,0.013888888888888888,0.037037037037037035,0.0,0.03,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1.8267162364384584
2018-06-17,0.01,0.00336,0.0044800000000000005,0.02,0.0012431999999999999,0.0,0.02857142857142857,0.0,0.02,0.0,0.005600000000000001,0.015151515151515152,0.012320000000000001,0.6326530612244898,0.0011200000000000001,0.0,0.02,0.00336,0.01,0.00336,0.07,0.01,0.04,0.01,0.03,0.0044800000000000005,0.1282051282051282,0.005600000000000001,0.0,0.08,0.01,0.0,0.0,0.05357142857142857,0.0044800000000000005,0.0,0.0,0.02,0.0,0.0011200000000000001,0.05263157894736842,0.0012431999999999999,0.13333333333333333,0.0,0.02,0.005600000000000001,0.0,0.0,0.0,0.0011200000000000001,0.0,0.0,0.0,0.0044800000000000005,0.4734848484848485,0.00336,0.0012431999999999999,0.0,0.02,0.0,0.0011200000000000001,0.453125,0.16,0.0,0.0011200000000000001,0.0,0.00336,0.2037037037037037,0.0,1.8267162364384584,0.0,0.03260869565217391,1.8267162364384584,0.0,0.008960000000000001,0.2978723404255319,0.0,0.0,0.013888888888888888,0.018518518518518517,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.0,1.8267162364384584
2018-06-24,0.0,0.0,0.0,0.01,0.0,0.0,0.02857142857142857,0.0,0.04,0.0,0.0044800000000000005,0.015151515151515152,0.022400000000000003,0.32653061224489793,0.007840000000000001,0.0,0.01,0.00336,0.0,0.0,0.06,0.01,0.05,0.01,0.02,0.0044800000000000005,0.1282051282051282,0.005600000000000001,0.0,0.08,0.02,0.0,0.0,0.03571428571428571,0.005600000000000001,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.1,0.0012431999999999999,0.02,0.00336,0.0,0.0,0.0,0.00336,0.0,0.0,0.010638297872340425,0.0011200000000000001,0.4734848484848485,0.008960000000000001,0.0029008000000000003,0.011200000000000002,0.03,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0044800000000000005,0.2222222222222222,0.0,1.8267162364384584,0.0,0.043478260869565216,1.8267162364384584,0.058823529411764705,0.01008,0.3617021276595745,0.0,0.0,0.013888888888888888,0.018518518518518517,0.0,0.01,0.0,0.021505376344086023,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.8267162364384584
2018-07-01,0.01,0.0,0.0011200000000000001,0.03,0.0,0.0,0.02857142857142857,0.0,0.03,0.0,0.0011200000000000001,0.015151515151515152,0.02016,0.5510204081632653,0.0044800000000000005,0.0,0.02,0.007840000000000001,0.01,0.0,0.05,0.01,0.06,0.02,0.03,0.0044800000000000005,0.1794871794871795,0.0044800000000000005,0.0,0.08,0.02,0.0,0.00336,0.017857142857142856,0.0044800000000000005,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.08333333333333333,0.0012431999999999999,0.02,0.0,0.0,0.0,0.0,0.0044800000000000005,0.001504272,0.0,0.010638297872340425,0.0044800000000000005,0.4734848484848485,0.007840000000000001,0.0,0.0044800000000000005,0.31,0.17,0.0,0.578125,0.11,0.0011200000000000001,0.0,0.0,0.0044800000000000005,1.6666666666666667,0.0,1.8267162364384584,0.0,0.06521739130434782,1.8267162364384584,0.0,0.008960000000000001,0.44680851063829785,0.0,0.0,0.013888888888888888,0.018518518518518517,1.8267162364384584,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.01,0.0,0.0,0.08,0.0,1.8267162364384584
2018-07-08,0.01,0.00336,0.0011200000000000001,0.01,0.0,0.0,0.04285714285714286,0.0,0.04,0.0,0.0044800000000000005,0.015151515151515152,0.02016,0.3469387755102041,0.00336,0.0,0.01,0.00336,0.01,0.0,0.07,0.01,0.04,0.01,0.02,0.0044800000000000005,0.15384615384615385,0.0044800000000000005,0.0,0.12,0.01,0.0,0.0011200000000000001,0.03571428571428571,0.005600000000000001,0.0,0.0,0.03,0.0,0.0011200000000000001,0.0,0.0,0.1,0.0,0.0,0.01008,0.0,0.0011200000000000001,0.0,0.0011200000000000001,0.0,0.0,0.0,0.005600000000000001,0.4734848484848485,0.00336,0.0,0.0044800000000000005,0.3,0.02,0.0,0.484375,0.12,0.0011200000000000001,0.00336,0.0,0.0011200000000000001,0.3888888888888889,0.0,1.8267162364384584,0.0,0.03260869565217391,1.8267162364384584,0.0,0.00336,0.5957446808510638,0.0,0.0,0.013888888888888888,0.018518518518518517,27.400743546576873,0.0,0.0011200000000000001,0.13978494623655913,0.0,0.0,0.0,0.01,0.0,0.0,0.08,0.0,1.8267162364384584
2018-07-15,0.01,0.00336,0.0,0.01,0.0,0.0,0.02857142857142857,0.0,0.05,0.0,0.0011200000000000001,0.015151515151515152,0.017920000000000002,0.30612244897959184,0.005600000000000001,0.0,0.01,0.007840000000000001,0.0,0.0,0.05,0.01,0.05,0.02,0.02,0.00336,0.1282051282051282,0.0011200000000000001,0.0,0.08,0.01,0.0,0.00336,0.07142857142857142,0.0011200000000000001,0.0,0.0,0.03,0.0,0.0011200000000000001,0.0,0.0,0.13333333333333333,0.0,0.01,0.0044800000000000005,0.0,0.0,0.0,0.00336,0.0,0.01,0.0,0.00336,0.4734848484848485,0.007840000000000001,0.0,0.0011200000000000001,0.09,0.01,0.0168,0.453125,0.24,0.00336,0.0,0.0,0.0011200000000000001,0.2222222222222222,0.0,1.8267162364384584,0.0,0.0,1.8267162364384584,0.058823529411764705,0.00336,0.48936170212765956,0.0,0.0,0.013888888888888888,0.018518518518518517,0.0,0.01,0.0011200000000000001,0.0967741935483871,0.01,0.0,0.0,0.01,0.0,0.0,0.07,0.0,1.8267162364384584
2018-07-22,0.01,0.0,0.0011200000000000001,0.02,0.0,0.0,0.05714285714285714,0.0,0.04,0.0,0.005600000000000001,0.015151515151515152,0.02016,0.3469387755102041,0.007840000000000001,0.0,0.01,0.0044800000000000005,0.01,0.0,0.06,0.06,0.04,0.04,0.04,0.007840000000000001,0.1282051282051282,0.007840000000000001,0.0,0.48,0.03,0.0,0.0,0.03571428571428571,0.0044800000000000005,0.0,0.0,0.04,0.0,0.0011200000000000001,0.0,0.0,0.1,0.0,0.02,0.007840000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946969696969697,0.00336,0.0,0.0011200000000000001,0.07,0.0,0.01344,0.515625,0.17,0.022400000000000003,0.06495999999999999,0.0,0.04704,0.24074074074074073,0.0,1.8267162364384584,3.0776515151515156,0.021739130434782608,0.0,0.0,0.015680000000000003,0.44680851063829785,0.0,0.0,0.875,0.018518518518518517,0.0,0.0,0.005600000000000001,0.13978494623655913,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1.8267162364384584
2018-07-29,0.01,0.0011200000000000001,0.0,0.02,0.0,0.0,0.04285714285714286,0.0,0.05,0.01,0.0011200000000000001,0.015151515151515152,0.017920000000000002,0.32653061224489793,0.008960000000000001,0.0,0.0,0.007840000000000001,0.0,0.0,0.06,0.01,0.04,0.02,0.04,0.005600000000000001,0.1282051282051282,0.0011200000000000001,0.0,0.16,0.01,0.0,0.0,0.017857142857142856,0.0011200000000000001,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.01,0.008960000000000001,0.0,0.0011200000000000001,0.0,0.0011200000000000001,0.0,0.0,0.0,0.00336,0.7102272727272727,0.0044800000000000005,0.0012431999999999999,0.0011200000000000001,0.04,0.0,0.005600000000000001,0.5625,0.18,0.03696,0.06495999999999999,0.0,0.05264,0.16666666666666666,0.66,1.8267162364384584,4.024621212121213,0.010869565217391304,0.0,0.0,0.007840000000000001,0.3404255319148936,0.0,0.0,0.7361111111111112,0.018518518518518517,0.0,0.0,0.0011200000000000001,0.6236559139784946,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,1.8267162364384584
2018-08-05,0.01,0.00336,0.0011200000000000001,0.01,0.0,0.0,0.04285714285714286,0.0,0.04,0.0,0.0011200000000000001,0.015151515151515152,0.028,0.3673469387755102,0.01456,0.0,0.0,0.0011200000000000001,0.01,0.0,0.07,0.01,0.05,0.01,0.03,0.008960000000000001,2.5641025641025643,0.00336,0.0,0.48,0.02,0.01,0.0,0.017857142857142856,0.0044800000000000005,0.0,0.0,0.04,0.0,0.0011200000000000001,0.0,0.0,0.06666666666666667,0.0,0.04,0.01456,0.0,0.0,0.0,0.00336,0.0,0.0,0.010638297872340425,0.0011200000000000001,0.4734848484848485,0.00336,0.0,0.0,0.05,0.0,0.00336,0.578125,0.14,0.008960000000000001,0.01008,0.0,0.008960000000000001,0.2037037037037037,0.05,1.8267162364384584,0.946969696969697,0.021739130434782608,0.0,0.0,0.005600000000000001,0.44680851063829785,0.0,0.0,0.1111111111111111,0.018518518518518517,0.0,0.0,0.0,0.1827956989247312,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,1.8267162364384584
2018-08-12,0.02,0.0044800000000000005,0.00336,0.02,0.0,0.0,0.04285714285714286,0.0,0.04,0.0,0.0011200000000000001,0.015151515151515152,0.01008,0.3673469387755102,0.00336,0.0,0.0,0.0,0.0,0.0011200000000000001,0.07,0.01,0.06,0.01,0.04,0.005600000000000001,0.9230769230769231,0.0044800000000000005,0.0,0.16,0.02,0.01,0.0011200000000000001,0.03571428571428571,0.005600000000000001,0.0,0.0,0.02,0.0,0.0011200000000000001,0.0,0.0,0.06666666666666667,0.0,0.02,0.005600000000000001,0.0,0.0011200000000000001,0.0,0.0011200000000000001,0.001504272,0.0,0.0,0.005600000000000001,0.4734848484848485,0.0011200000000000001,0.0012431999999999999,0.00336,0.05,0.01,0.0,0.78125,0.12,0.0,0.008960000000000001,0.0,0.005600000000000001,0.3148148148148148,0.02,1.8267162364384584,0.23674242424242425,1.0869565217391304,0.0,0.0,0.01456,0.44680851063829785,0.0,0.0,0.041666666666666664,0.037037037037037035,0.0,0.0,0.0,0.053763440860215055,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.0
2018-08-19,0.0,0.00336,0.00336,0.01,0.0,0.0,0.02857142857142857,0.0,0.04,0.0,0.007840000000000001,0.030303030303030304,0.01904,0.3469387755102041,0.008960000000000001,0.0,0.02,0.0044800000000000005,0.0,0.0011200000000000001,0.11,0.02,0.04,0.01,0.04,0.0044800000000000005,0.5128205128205128,0.0011200000000000001,0.0,0.08,0.01,0.0,0.0011200000000000001,0.0,0.008960000000000001,0.0,0.0,0.03,0.0,0.0011200000000000001,0.0,0.0,0.06666666666666667,0.0,0.01,0.01008,0.0,0.0,0.0,0.00336,0.0,0.0,0.0,0.00336,0.4734848484848485,0.012320000000000001,0.0016576,0.0,0.04,0.0,0.00336,0.65625,0.12,0.0,0.005600000000000001,0.0,0.04256,0.16666666666666666,0.01,7.3068649457538335,0.23674242424242425,0.5543478260869565,60.281635802469125,0.058823529411764705,0.01008,0.425531914893617,0.0,0.0,0.027777777777777776,0.018518518518518517,0.0,0.0,0.0,0.053763440860215055,0.0,0.0,0.0,0.03,0.0,0.0,0.09,0.0,1.8267162364384584
